<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SU26205RMFS3,D,21/06/19,00:00:00,100.9490000,101.0000000,100.8600000,100.8710000,293144
SU26205RMFS3,D,24/06/19,00:00:00,100.9800000,100.9990000,100.8700000,100.8700000,635028
SU26205RMFS3,D,25/06/19,00:00:00,100.8700000,100.9890000,100.8580000,100.8590000,194465
SU26205RMFS3,D,26/06/19,00:00:00,100.9880000,100.9990000,100.7930000,100.8060000,94896
SU26205RMFS3,D,27/06/19,00:00:00,100.9970000,100.9980000,100.7250000,100.8500000,51818
SU26205RMFS3,D,28/06/19,00:00:00,100.9290000,100.9290000,100.7700000,100.8280000,924063
SU26205RMFS3,D,01/07/19,00:00:00,100.7520000,100.9500000,100.7520000,100.8490000,78220
SU26205RMFS3,D,02/07/19,00:00:00,100.8980000,100.8990000,100.8020000,100.8790000,1195171
SU26205RMFS3,D,03/07/19,00:00:00,100.9950000,100.9980000,100.8080000,100.8490000,88188
SU26205RMFS3,D,04/07/19,00:00:00,100.8490000,101.0000000,100.8100000,100.9980000,4804662
SU26205RMFS3,D,05/07/19,00:00:00,101.1280000,101.1300000,100.8710000,101.0000000,52238
SU26205RMFS3,D,08/07/19,00:00:00,100.9590000,101.0420000,100.9500000,101.0420000,62515
SU26205RMFS3,D,09/07/19,00:00:00,100.9770000,101.0420000,100.9760000,101.0320000,207935
SU26205RMFS3,D,10/07/19,00:00:00,101.1370000,101.1370000,100.9900000,101.0300000,119082
SU26205RMFS3,D,11/07/19,00:00:00,101.1300000,101.1300000,101.0500000,101.1070000,362018
SU26205RMFS3,D,12/07/19,00:00:00,101.1100000,101.1200000,101.0050000,101.0200000,26101
SU26205RMFS3,D,15/07/19,00:00:00,101.0200000,101.0990000,101.0000000,101.0500000,106024
SU26205RMFS3,D,16/07/19,00:00:00,101.0100000,101.0700000,101.0000000,101.0300000,21527
SU26205RMFS3,D,17/07/19,00:00:00,100.9910000,101.0850000,100.9910000,101.0770000,80859
SU26205RMFS3,D,18/07/19,00:00:00,101.1000000,101.1000000,101.0170000,101.0320000,66283
SU26205RMFS3,D,19/07/19,00:00:00,101.1870000,101.1870000,101.0310000,101.0890000,6036
SU26205RMFS3,D,22/07/19,00:00:00,101.1790000,101.1890000,101.0670000,101.0990000,17647
SU26205RMFS3,D,23/07/19,00:00:00,101.1860000,101.2490000,101.0810000,101.2300000,398999
SU26205RMFS3,D,24/07/19,00:00:00,101.1710000,101.2800000,101.1710000,101.2800000,11148
SU26205RMFS3,D,25/07/19,00:00:00,101.2310000,101.4000000,101.2310000,101.4000000,25555
SU26205RMFS3,D,26/07/19,00:00:00,101.4180000,101.4320000,101.3000000,101.3900000,24930
SU26205RMFS3,D,29/07/19,00:00:00,101.2950000,101.3820000,101.2270000,101.2900000,240199
SU26205RMFS3,D,30/07/19,00:00:00,101.4090000,101.4990000,101.2500000,101.3300000,110798
SU26205RMFS3,D,31/07/19,00:00:00,101.3290000,101.3890000,101.2910000,101.3640000,233480
SU26205RMFS3,D,01/08/19,00:00:00,101.4000000,101.4000000,101.3030000,101.3690000,20025
SU26205RMFS3,D,02/08/19,00:00:00,101.3310000,101.3990000,101.2560000,101.2900000,14379
SU26205RMFS3,D,05/08/19,00:00:00,101.3250000,101.3990000,101.2870000,101.3290000,12510
SU26205RMFS3,D,06/08/19,00:00:00,101.3300000,101.3300000,101.2300000,101.2600000,55124
SU26205RMFS3,D,07/08/19,00:00:00,101.2730000,101.3180000,101.2520000,101.2890000,38014
SU26205RMFS3,D,08/08/19,00:00:00,101.2890000,101.3790000,101.2290000,101.2990000,48109
SU26205RMFS3,D,09/08/19,00:00:00,101.3670000,101.4000000,101.2450000,101.2840000,135990
SU26205RMFS3,D,12/08/19,00:00:00,101.4490000,101.4490000,101.1740000,101.2160000,22379
SU26205RMFS3,D,13/08/19,00:00:00,101.2890000,101.4000000,101.2110000,101.2770000,34158
SU26205RMFS3,D,14/08/19,00:00:00,101.3180000,101.3260000,101.1700000,101.2500000,41703
SU26205RMFS3,D,15/08/19,00:00:00,101.2100000,101.2640000,101.2000000,101.2340000,38364
SU26205RMFS3,D,16/08/19,00:00:00,101.2010000,101.2480000,101.2010000,101.2170000,15009
SU26205RMFS3,D,19/08/19,00:00:00,101.1940000,101.2480000,101.0880000,101.1000000,648802
SU26205RMFS3,D,20/08/19,00:00:00,101.0010000,101.2480000,101.0010000,101.2470000,193132
SU26205RMFS3,D,21/08/19,00:00:00,101.3980000,101.3980000,101.0120000,101.2180000,17626
SU26205RMFS3,D,22/08/19,00:00:00,101.3940000,101.3980000,101.1030000,101.3190000,1010119
SU26205RMFS3,D,23/08/19,00:00:00,101.3790000,101.3950000,101.2500000,101.2700000,55138
SU26205RMFS3,D,26/08/19,00:00:00,101.2800000,101.4280000,101.2000000,101.3300000,63451
SU26205RMFS3,D,27/08/19,00:00:00,101.4180000,101.4490000,101.2400000,101.2780000,485642
SU26205RMFS3,D,28/08/19,00:00:00,101.2800000,101.3780000,101.2300000,101.3000000,88773
SU26205RMFS3,D,29/08/19,00:00:00,101.3570000,101.4230000,101.2230000,101.4230000,774850
SU26205RMFS3,D,30/08/19,00:00:00,101.4490000,101.6000000,101.3350000,101.5500000,2554134
SU26205RMFS3,D,02/09/19,00:00:00,101.4710000,101.6490000,101.4700000,101.5200000,160550
SU26205RMFS3,D,03/09/19,00:00:00,101.4910000,101.6040000,101.4010000,101.4650000,265697
SU26205RMFS3,D,04/09/19,00:00:00,101.6970000,101.6980000,101.5000000,101.5380000,597045
SU26205RMFS3,D,05/09/19,00:00:00,101.5990000,101.6360000,101.5030000,101.5030000,13897
SU26205RMFS3,D,06/09/19,00:00:00,101.8490000,101.8490000,101.5050000,101.5660000,264331
SU26205RMFS3,D,09/09/19,00:00:00,101.5700000,101.6380000,101.4820000,101.5500000,664428
SU26205RMFS3,D,10/09/19,00:00:00,101.4850000,101.6990000,101.4840000,101.5110000,135532
SU26205RMFS3,D,11/09/19,00:00:00,101.6990000,101.7000000,101.5000000,101.5790000,139691
SU26205RMFS3,D,12/09/19,00:00:00,101.5810000,101.6990000,101.5710000,101.6480000,2040389
SU26205RMFS3,D,13/09/19,00:00:00,101.6990000,101.7000000,101.5120000,101.6000000,164430
SU26205RMFS3,D,16/09/19,00:00:00,101.7090000,101.8440000,101.5110000,101.5500000,89962
SU26205RMFS3,D,17/09/19,00:00:00,101.5990000,101.6500000,101.4800000,101.4990000,371929
SU26205RMFS3,D,18/09/19,00:00:00,101.5390000,101.5580000,101.4100000,101.5020000,307463
SU26205RMFS3,D,19/09/19,00:00:00,101.5210000,101.6410000,101.5090000,101.6380000,305248
