<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LKOH,D,10/11/16,00:00:00,3083.5000000,3218.5000000,3052.5000000,3145.0000000,1383356
LKOH,D,11/11/16,00:00:00,3145.0000000,3189.0000000,3092.0000000,3092.0000000,998886
LKOH,D,14/11/16,00:00:00,3110.0000000,3123.5000000,3048.0000000,3064.0000000,717189
LKOH,D,15/11/16,00:00:00,3071.5000000,3079.5000000,3030.0000000,3043.0000000,576080
LKOH,D,16/11/16,00:00:00,3060.0000000,3103.0000000,3041.0000000,3063.0000000,560414
LKOH,D,17/11/16,00:00:00,3060.0000000,3113.0000000,3055.0000000,3105.0000000,453335
LKOH,D,18/11/16,00:00:00,3097.0000000,3121.0000000,3082.5000000,3084.5000000,397159
LKOH,D,21/11/16,00:00:00,3093.0000000,3135.5000000,3085.5000000,3127.0000000,386588
LKOH,D,22/11/16,00:00:00,3136.0000000,3150.0000000,3109.0000000,3112.0000000,483764
LKOH,D,23/11/16,00:00:00,3115.5000000,3175.0000000,3115.5000000,3175.0000000,500105
LKOH,D,24/11/16,00:00:00,3170.0000000,3189.5000000,3158.5000000,3176.5000000,236430
LKOH,D,25/11/16,00:00:00,3173.0000000,3180.0000000,3146.5000000,3154.5000000,313681
LKOH,D,28/11/16,00:00:00,3155.5000000,3165.5000000,3100.0000000,3145.5000000,552332
LKOH,D,29/11/16,00:00:00,3141.5000000,3169.5000000,3124.5000000,3147.0000000,939995
LKOH,D,30/11/16,00:00:00,3152.5000000,3197.0000000,3149.0000000,3188.0000000,1120834
LKOH,D,01/12/16,00:00:00,3189.0000000,3219.5000000,3183.0000000,3210.0000000,754593
LKOH,D,02/12/16,00:00:00,3197.5000000,3312.5000000,3192.0000000,3286.0000000,1040497
LKOH,D,05/12/16,00:00:00,3285.0000000,3329.5000000,3280.0000000,3300.0000000,760705
LKOH,D,06/12/16,00:00:00,3295.5000000,3337.0000000,3256.0000000,3267.5000000,692152
LKOH,D,07/12/16,00:00:00,3272.0000000,3299.0000000,3268.0000000,3287.0000000,353099
LKOH,D,08/12/16,00:00:00,3295.5000000,3362.0000000,3295.5000000,3359.5000000,783705
LKOH,D,09/12/16,00:00:00,3364.0000000,3385.0000000,3343.5000000,3371.0000000,531914
LKOH,D,12/12/16,00:00:00,3385.0000000,3430.0000000,3347.0000000,3375.0000000,819336
LKOH,D,13/12/16,00:00:00,3361.0000000,3406.0000000,3317.0000000,3328.5000000,837192
LKOH,D,14/12/16,00:00:00,3332.0000000,3360.0000000,3303.5000000,3352.0000000,601314
LKOH,D,15/12/16,00:00:00,3330.0000000,3399.0000000,3297.0000000,3383.5000000,1673749
LKOH,D,16/12/16,00:00:00,3404.0000000,3414.0000000,3352.0000000,3352.0000000,1060256
LKOH,D,19/12/16,00:00:00,3357.0000000,3374.0000000,3335.0000000,3350.5000000,443602
LKOH,D,20/12/16,00:00:00,3350.5000000,3425.0000000,3343.0000000,3415.0000000,596502
LKOH,D,21/12/16,00:00:00,3410.5000000,3477.5000000,3390.0000000,3439.0000000,796419
LKOH,D,22/12/16,00:00:00,3370.0000000,3379.5000000,3343.5000000,3368.0000000,639405
LKOH,D,23/12/16,00:00:00,3357.0000000,3415.0000000,3356.5000000,3396.0000000,455401
LKOH,D,26/12/16,00:00:00,3399.5000000,3423.0000000,3385.0000000,3418.0000000,100645
LKOH,D,27/12/16,00:00:00,3418.5000000,3433.0000000,3403.5000000,3428.5000000,214770
LKOH,D,28/12/16,00:00:00,3432.5000000,3435.0000000,3343.5000000,3344.0000000,544294
LKOH,D,29/12/16,00:00:00,3345.0000000,3432.5000000,3334.0000000,3424.5000000,447773
LKOH,D,30/12/16,00:00:00,3420.5000000,3449.0000000,3402.5000000,3449.0000000,645544
LKOH,D,03/01/17,00:00:00,3445.0000000,3582.0000000,3442.5000000,3575.0000000,700116
LKOH,D,04/01/17,00:00:00,3553.5000000,3560.0000000,3456.0000000,3479.5000000,502927
LKOH,D,05/01/17,00:00:00,3483.5000000,3494.0000000,3367.5000000,3379.0000000,648191
LKOH,D,06/01/17,00:00:00,3382.0000000,3404.5000000,3337.0000000,3365.0000000,336657
LKOH,D,09/01/17,00:00:00,3373.0000000,3392.5000000,3353.0000000,3384.5000000,303106
LKOH,D,10/01/17,00:00:00,3371.5000000,3406.5000000,3368.5000000,3399.0000000,512957
LKOH,D,11/01/17,00:00:00,3387.0000000,3404.0000000,3380.5000000,3394.5000000,302301
LKOH,D,12/01/17,00:00:00,3403.5000000,3410.0000000,3287.5000000,3300.0000000,777886
LKOH,D,13/01/17,00:00:00,3299.5000000,3319.5000000,3243.5000000,3290.0000000,631466
LKOH,D,16/01/17,00:00:00,3294.0000000,3298.0000000,3236.5000000,3240.0000000,530913
LKOH,D,17/01/17,00:00:00,3240.0000000,3259.5000000,3208.0000000,3233.0000000,589293
LKOH,D,18/01/17,00:00:00,3240.0000000,3266.0000000,3202.0000000,3224.0000000,627545
LKOH,D,19/01/17,00:00:00,3231.5000000,3239.0000000,3183.5000000,3195.0000000,632204
LKOH,D,20/01/17,00:00:00,3192.5000000,3241.5000000,3177.0000000,3180.0000000,627984
LKOH,D,23/01/17,00:00:00,3190.5000000,3190.5000000,3146.5000000,3176.5000000,419994
LKOH,D,24/01/17,00:00:00,3186.0000000,3203.0000000,3147.5000000,3190.0000000,875856
LKOH,D,25/01/17,00:00:00,3193.0000000,3219.0000000,3154.0000000,3215.0000000,751571
LKOH,D,26/01/17,00:00:00,3219.0000000,3378.5000000,3218.0000000,3376.5000000,1450255
LKOH,D,27/01/17,00:00:00,3371.0000000,3494.0000000,3335.5000000,3486.0000000,1408614
LKOH,D,30/01/17,00:00:00,3472.0000000,3479.5000000,3397.5000000,3408.0000000,657058
