<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GMKN,D,26/09/16,00:00:00,9678.0000000,9735.0000000,9607.0000000,9667.0000000,81132
GMKN,D,27/09/16,00:00:00,9679.0000000,9867.0000000,9667.0000000,9780.0000000,164352
GMKN,D,28/09/16,00:00:00,9802.0000000,10035.0000000,9800.0000000,9952.0000000,233182
GMKN,D,29/09/16,00:00:00,10010.0000000,10060.0000000,9877.0000000,9918.0000000,111014
GMKN,D,30/09/16,00:00:00,9900.0000000,9997.0000000,9765.0000000,9812.0000000,135558
GMKN,D,03/10/16,00:00:00,9813.0000000,9835.0000000,9605.0000000,9648.0000000,102300
GMKN,D,04/10/16,00:00:00,9651.0000000,9727.0000000,9519.0000000,9639.0000000,94374
GMKN,D,05/10/16,00:00:00,9628.0000000,9632.0000000,9420.0000000,9530.0000000,146110
GMKN,D,06/10/16,00:00:00,9478.0000000,9611.0000000,9430.0000000,9475.0000000,124619
GMKN,D,07/10/16,00:00:00,9477.0000000,9558.0000000,9367.0000000,9401.0000000,148755
GMKN,D,10/10/16,00:00:00,9436.0000000,9490.0000000,9397.0000000,9406.0000000,116260
GMKN,D,11/10/16,00:00:00,9411.0000000,9470.0000000,9384.0000000,9450.0000000,99470
GMKN,D,12/10/16,00:00:00,9453.0000000,9498.0000000,9370.0000000,9432.0000000,119404
GMKN,D,13/10/16,00:00:00,9422.0000000,9442.0000000,9305.0000000,9400.0000000,129159
GMKN,D,14/10/16,00:00:00,9420.0000000,9458.0000000,9350.0000000,9390.0000000,56925
GMKN,D,17/10/16,00:00:00,9371.0000000,9416.0000000,9206.0000000,9250.0000000,148819
GMKN,D,18/10/16,00:00:00,9293.0000000,9404.0000000,9263.0000000,9364.0000000,102010
GMKN,D,19/10/16,00:00:00,9366.0000000,9389.0000000,9220.0000000,9269.0000000,104099
GMKN,D,20/10/16,00:00:00,9268.0000000,9297.0000000,9200.0000000,9200.0000000,61736
GMKN,D,21/10/16,00:00:00,9200.0000000,9380.0000000,9154.0000000,9376.0000000,88839
GMKN,D,24/10/16,00:00:00,9385.0000000,9396.0000000,9210.0000000,9250.0000000,89842
GMKN,D,25/10/16,00:00:00,9253.0000000,9406.0000000,9231.0000000,9304.0000000,95865
GMKN,D,26/10/16,00:00:00,9305.0000000,9377.0000000,9250.0000000,9307.0000000,89101
GMKN,D,27/10/16,00:00:00,9325.0000000,9509.0000000,9319.0000000,9451.0000000,133685
GMKN,D,28/10/16,00:00:00,9428.0000000,9459.0000000,9311.0000000,9345.0000000,80585
GMKN,D,31/10/16,00:00:00,9378.0000000,9389.0000000,9200.0000000,9344.0000000,169372
GMKN,D,01/11/16,00:00:00,9351.0000000,9422.0000000,9310.0000000,9310.0000000,114324
GMKN,D,02/11/16,00:00:00,9298.0000000,9309.0000000,9200.0000000,9200.0000000,96909
GMKN,D,03/11/16,00:00:00,9200.0000000,9249.0000000,9137.0000000,9157.0000000,103202
GMKN,D,07/11/16,00:00:00,9231.0000000,9388.0000000,9217.0000000,9230.0000000,168008
GMKN,D,08/11/16,00:00:00,9309.0000000,9442.0000000,9309.0000000,9400.0000000,130388
GMKN,D,09/11/16,00:00:00,9290.0000000,9621.0000000,9290.0000000,9590.0000000,208549
GMKN,D,10/11/16,00:00:00,9643.0000000,10425.0000000,9641.0000000,10046.0000000,557163
GMKN,D,11/11/16,00:00:00,10201.0000000,10379.0000000,10052.0000000,10150.0000000,442872
GMKN,D,14/11/16,00:00:00,10193.0000000,10418.0000000,10124.0000000,10380.0000000,226571
GMKN,D,15/11/16,00:00:00,10378.0000000,10535.0000000,10229.0000000,10367.0000000,247786
GMKN,D,16/11/16,00:00:00,10385.0000000,10540.0000000,10212.0000000,10270.0000000,217499
GMKN,D,17/11/16,00:00:00,10252.0000000,10348.0000000,10150.0000000,10289.0000000,138729
GMKN,D,18/11/16,00:00:00,10300.0000000,10340.0000000,10072.0000000,10144.0000000,146982
GMKN,D,21/11/16,00:00:00,10201.0000000,10245.0000000,10055.0000000,10137.0000000,91848
GMKN,D,22/11/16,00:00:00,10175.0000000,10327.0000000,10115.0000000,10277.0000000,135729
GMKN,D,23/11/16,00:00:00,10299.0000000,10499.0000000,10294.0000000,10490.0000000,141035
GMKN,D,24/11/16,00:00:00,10511.0000000,10591.0000000,10400.0000000,10498.0000000,110885
GMKN,D,25/11/16,00:00:00,10461.0000000,10547.0000000,10370.0000000,10450.0000000,71958
GMKN,D,28/11/16,00:00:00,10510.0000000,10595.0000000,10470.0000000,10550.0000000,126276
GMKN,D,29/11/16,00:00:00,10501.0000000,10589.0000000,10419.0000000,10468.0000000,134955
GMKN,D,30/11/16,00:00:00,10438.0000000,10509.0000000,10280.0000000,10371.0000000,216352
GMKN,D,01/12/16,00:00:00,10415.0000000,10631.0000000,10390.0000000,10620.0000000,182228
GMKN,D,02/12/16,00:00:00,10600.0000000,10705.0000000,10532.0000000,10680.0000000,97990
GMKN,D,05/12/16,00:00:00,10658.0000000,10917.0000000,10654.0000000,10830.0000000,128659
GMKN,D,06/12/16,00:00:00,10830.0000000,10966.0000000,10808.0000000,10900.0000000,90344
GMKN,D,07/12/16,00:00:00,10910.0000000,11111.0000000,10860.0000000,10990.0000000,126698
GMKN,D,08/12/16,00:00:00,10999.0000000,11090.0000000,10901.0000000,11070.0000000,134063
GMKN,D,09/12/16,00:00:00,11087.0000000,11199.0000000,10903.0000000,10996.0000000,111972
GMKN,D,12/12/16,00:00:00,11015.0000000,11053.0000000,10716.0000000,10909.0000000,233893
GMKN,D,13/12/16,00:00:00,10909.0000000,10927.0000000,10720.0000000,10804.0000000,166873
GMKN,D,14/12/16,00:00:00,10825.0000000,10888.0000000,10507.0000000,10590.0000000,210655
GMKN,D,15/12/16,00:00:00,10511.0000000,10608.0000000,10214.0000000,10512.0000000,403387
GMKN,D,16/12/16,00:00:00,10555.0000000,10588.0000000,10363.0000000,10525.0000000,166796
GMKN,D,19/12/16,00:00:00,10540.0000000,10540.0000000,10237.0000000,10260.0000000,135534
GMKN,D,20/12/16,00:00:00,10300.0000000,10400.0000000,10170.0000000,10249.0000000,251210
GMKN,D,21/12/16,00:00:00,10285.0000000,10330.0000000,10150.0000000,10194.0000000,228039
GMKN,D,22/12/16,00:00:00,10194.0000000,10280.0000000,10165.0000000,10190.0000000,204014
GMKN,D,23/12/16,00:00:00,10200.0000000,10248.0000000,10105.0000000,10170.0000000,211176
GMKN,D,26/12/16,00:00:00,10199.0000000,10296.0000000,10133.0000000,10202.0000000,168515
GMKN,D,27/12/16,00:00:00,9810.0000000,9925.0000000,9800.0000000,9896.0000000,179236
GMKN,D,28/12/16,00:00:00,9889.0000000,9998.0000000,9774.0000000,9790.0000000,137912
GMKN,D,29/12/16,00:00:00,9780.0000000,9967.0000000,9665.0000000,9951.0000000,141209
GMKN,D,30/12/16,00:00:00,9959.0000000,10127.0000000,9935.0000000,10122.0000000,115054
GMKN,D,03/01/17,00:00:00,10129.0000000,10350.0000000,10129.0000000,10245.0000000,187045
GMKN,D,04/01/17,00:00:00,10245.0000000,10286.0000000,9990.0000000,10195.0000000,150093
GMKN,D,05/01/17,00:00:00,10209.0000000,10250.0000000,9918.0000000,10025.0000000,113426
GMKN,D,06/01/17,00:00:00,10025.0000000,10060.0000000,9937.0000000,10040.0000000,76915
GMKN,D,09/01/17,00:00:00,10051.0000000,10131.0000000,10038.0000000,10115.0000000,59356
GMKN,D,10/01/17,00:00:00,10134.0000000,10398.0000000,10116.0000000,10397.0000000,155321
GMKN,D,11/01/17,00:00:00,10329.0000000,10457.0000000,10281.0000000,10439.0000000,126640
GMKN,D,12/01/17,00:00:00,10395.0000000,10435.0000000,9832.0000000,9994.0000000,611340
GMKN,D,13/01/17,00:00:00,10015.0000000,10090.0000000,9642.0000000,9756.0000000,346198
GMKN,D,16/01/17,00:00:00,9777.0000000,9854.0000000,9702.0000000,9761.0000000,136727
GMKN,D,17/01/17,00:00:00,9749.0000000,9780.0000000,9600.0000000,9615.0000000,169729
GMKN,D,18/01/17,00:00:00,9630.0000000,9650.0000000,9510.0000000,9549.0000000,157897
GMKN,D,19/01/17,00:00:00,9550.0000000,9638.0000000,9515.0000000,9590.0000000,135247
GMKN,D,20/01/17,00:00:00,9570.0000000,9570.0000000,9341.0000000,9360.0000000,207748
GMKN,D,23/01/17,00:00:00,9390.0000000,9482.0000000,9326.0000000,9424.0000000,135387
GMKN,D,24/01/17,00:00:00,9440.0000000,9519.0000000,9355.0000000,9486.0000000,250980
GMKN,D,25/01/17,00:00:00,9493.0000000,9545.0000000,9442.0000000,9535.0000000,182236
GMKN,D,26/01/17,00:00:00,9555.0000000,9839.0000000,9540.0000000,9790.0000000,274532
GMKN,D,27/01/17,00:00:00,9748.0000000,9837.0000000,9700.0000000,9792.0000000,146850
GMKN,D,30/01/17,00:00:00,9791.0000000,9889.0000000,9710.0000000,9772.0000000,111973
GMKN,D,31/01/17,00:00:00,9759.0000000,9827.0000000,9622.0000000,9629.0000000,137908
GMKN,D,01/02/17,00:00:00,9662.0000000,9860.0000000,9646.0000000,9848.0000000,163339
